"exercise_id","assignment_id","SHA2(CONCAT(vs.user_id+'secret'), 224)","response","title","description","task_json"
"50816","7263","dfd5f9139a820075df69d7895015360b76d0360f3d4b77a845689614","[""Wenn die Variable public (oder protected falls die Klasse eine Unterklasse ist) ist dann durch nameDerOperation.nameDerVariable, sonst durch sog. getter Operationen, falls diese in der anderen Operation geschrieben wurden.""]","Werterhaltung zwischen Operationen","Wie kann man Werte zwischen Operationen erhalten?","{""answers"":[{""text"":""Werte k\u00f6nnen \u00fcber Parameter und R\u00fcckgabewerte weitergegeben werden oder in einem gr\u00f6\u00dferen Kontext wie zum Beispiel einer Klasse oder global definiert werden."",""score"":1}]}"
"50811","7263","53750c72b7bb26cb6ff7115e383ca150d5a632a909a7f79e2f5274a4","[""Die zu \u00fcbergebenden Werte, die eine Operation zum funktionieren ben\u00f6tigt""]","Definition Parameter","Was ist ein Parameter?","{""answers"":[{""text"":""Ein Parameter ist eine lokale Variable eine Operation, die beim Aufruf von au\u00dfen mit einem Wert versehen werden kann."",""score"":1}]}"
"50817","7263","dfd5f9139a820075df69d7895015360b76d0360f3d4b77a845689614","[""Dass nicht die Referenz von Daten sondern die tats\u00e4chlichen Daten abgerufen werden.""]","""Call by value""","Was ist das Prinzip von “call by value”?","{""answers"":[{""text"":""\u201cCall by value\u201d bedeutet, dass bei der Parameter\u00fcbergabe die Kopie des Wertes einer Variablen \u00fcbergeben wird, sodass \u00c4nderungen dieses Wertes innerhalb der Funktion keinen Effekte auf den urspr\u00fcnglichen Wert hat."",""score"":1}]}"
"50812","7263","53750c72b7bb26cb6ff7115e383ca150d5a632a909a7f79e2f5274a4","[""EIne Variable die nur in einer bestimmten Operation initialisiert ist.""]","Definition lokale Variable","Was ist eine lokale Variable?","{""answers"":[{""text"":""Eine lokale Variable ist eine Variable die nur in einem bestimmten Kontext (Scope) definiert ist."",""score"":1}]}"
"50813","7263","53750c72b7bb26cb6ff7115e383ca150d5a632a909a7f79e2f5274a4","[""Operation, Bedingungsabfragen, Schleifen""]","Scope von Variablen","An welche Strukturellen Einheiten können Variable in Java gebunden werden?","{""answers"":[{""text"":""Variable in Java k\u00f6nnen an Bl\u00f6cke, Funktionen, Instanzen und Klassen gebunden werden."",""score"":1}]}"
"50814","7263","53750c72b7bb26cb6ff7115e383ca150d5a632a909a7f79e2f5274a4","[""EIne Variable die in einer Klasse initialisiert ist und auf die von allen Operationen zugegriffen werden kann""]","Definition globale Variable","Was ist eine globale Variable?","{""answers"":[{""text"":""Eine globale Variable ist eine auf welche von \u00fcberall innerhalb eines zugegriffen werden kann."",""score"":1}]}"
"50815","7263","53750c72b7bb26cb6ff7115e383ca150d5a632a909a7f79e2f5274a4","[""Mehr Speicherbedarf, Programme k\u00f6nnen von au\u00dfen manipuliert werden""]","Grund für lokale Variablen","Warum sind nicht einfach alle Variablen global?","{""answers"":[{""text"":""Das binden von Variablen an bestimmte Ausf\u00fchrungskontexte spart Speicherplatz und erlaubt die unabh\u00e4ngige Wiederverwendung von Variablennamen in verschiedenen Kontexten."",""score"":1}]}"
"50816","7263","53750c72b7bb26cb6ff7115e383ca150d5a632a909a7f79e2f5274a4","[""durch globale Variablen""]","Werterhaltung zwischen Operationen","Wie kann man Werte zwischen Operationen erhalten?","{""answers"":[{""text"":""Werte k\u00f6nnen \u00fcber Parameter und R\u00fcckgabewerte weitergegeben werden oder in einem gr\u00f6\u00dferen Kontext wie zum Beispiel einer Klasse oder global definiert werden."",""score"":1}]}"
"50818","7263","dfd5f9139a820075df69d7895015360b76d0360f3d4b77a845689614","[""Call by reference bedeutet, dass die Referenz und nicht die eigentlichen Daten abgerufen werden. Bei der Parameter\u00fcbergabe einer Operation bedeutet das dann, dass die in der Referenz stehenden Daten im Laufe der Operation ver\u00e4ndert werden k\u00f6nnten.""]","""Call by reference""","Was ist das Prinzip von “call by reference”?","{""answers"":[{""text"":""\u201cCall by reference\u201d bedeutet, dass bei der Parameter\u00fcbergabe die Referenz selber \u00fcbergeben wird, sodass \u00c4nderungen der Referenz selber auch \u00fcber die Operation hinaus bestehen bleiben."",""score"":1}]}"
"50817","7263","53750c72b7bb26cb6ff7115e383ca150d5a632a909a7f79e2f5274a4","[""man bezieht sich auf den Inhalt eines Objektes, nicht auf dessen Namen""]","""Call by value""","Was ist das Prinzip von “call by value”?","{""answers"":[{""text"":""\u201cCall by value\u201d bedeutet, dass bei der Parameter\u00fcbergabe die Kopie des Wertes einer Variablen \u00fcbergeben wird, sodass \u00c4nderungen dieses Wertes innerhalb der Funktion keinen Effekte auf den urspr\u00fcnglichen Wert hat."",""score"":1}]}"
"50819","7263","dfd5f9139a820075df69d7895015360b76d0360f3d4b77a845689614","[""Pakete bestehen aus mehreren Klassen, die im Normalfall miteinander zu tun haben. Sie k\u00f6nnen zum Beispiel untereinander auf protected variablen zugreifen.""]","Funktion von Paketen in Java","Wozu dienen Pakete in Java?","{""answers"":[{""text"":""Pakete k\u00f6nnen genutzt werden um Klassen semantisch zu gruppieren und gemeinsam verf\u00fcgbar zu machen."",""score"":1}]}"
"50818","7263","53750c72b7bb26cb6ff7115e383ca150d5a632a909a7f79e2f5274a4","[""Bei call by reference wird die Referenz auf einen Wert \u00fcbergeben, urspr\u00fcnglicher Wert\/Objekt wird ver\u00e4ndert, es geht nicht nur um Inhalt""]","""Call by reference""","Was ist das Prinzip von “call by reference”?","{""answers"":[{""text"":""\u201cCall by reference\u201d bedeutet, dass bei der Parameter\u00fcbergabe die Referenz selber \u00fcbergeben wird, sodass \u00c4nderungen der Referenz selber auch \u00fcber die Operation hinaus bestehen bleiben."",""score"":1}]}"
"50819","7263","53750c72b7bb26cb6ff7115e383ca150d5a632a909a7f79e2f5274a4","[""Weniger Programmieraufwand, weniger Speicherbedarf""]","Funktion von Paketen in Java","Wozu dienen Pakete in Java?","{""answers"":[{""text"":""Pakete k\u00f6nnen genutzt werden um Klassen semantisch zu gruppieren und gemeinsam verf\u00fcgbar zu machen."",""score"":1}]}"
"50820","7263","dfd5f9139a820075df69d7895015360b76d0360f3d4b77a845689614","[""Dadurch in welchem Ordner sie gespeichert sind. Klassen im gleichen Ordner bilden ein Paket.""]","Paketzuordnung","Wie werden Klassen in Java einem Paket zugeordnet?","{""answers"":[{""text"":""Die Dateien der zum Paket zugeh\u00f6rigen Klassen m\u00fcssen im selben Verzeichnis liegen und dem Paket mit der Anweisung 'package <Verzeichnispfad>' hinzugef\u00fcgt werden."",""score"":1}]}"
"50820","7263","53750c72b7bb26cb6ff7115e383ca150d5a632a909a7f79e2f5274a4","[""""]","Paketzuordnung","Wie werden Klassen in Java einem Paket zugeordnet?","{""answers"":[{""text"":""Die Dateien der zum Paket zugeh\u00f6rigen Klassen m\u00fcssen im selben Verzeichnis liegen und dem Paket mit der Anweisung 'package <Verzeichnispfad>' hinzugef\u00fcgt werden."",""score"":1}]}"
"50821","7263","dfd5f9139a820075df69d7895015360b76d0360f3d4b77a845689614","[""Sie \u00e4ndern die Sichtbarkeit einer Variable zwischen Klassen.""]","Sichtbarkeits Modifikatoren","Wozu dienen Modifikatoren public und private in Java?","{""answers"":[{""text"":""Die Modifikatoren regeln die Sichtbarkeit und Zugriffsberechtigungen von Feldern und Operationen von Klassen. Mit public deklarierte Felder sind von \u00fcberall sichtbar wohingegen mit private deklarierte Felder nur innerhalb der eigenen Klasse verf\u00fcgbar sind."",""score"":1}]}"
"50821","7263","53750c72b7bb26cb6ff7115e383ca150d5a632a909a7f79e2f5274a4","[""Bestimmt ob Operation auch von au\u00dferhalb(public) der Klasse aufgerufen werden kann, oder nur von innerhalb(private). \r\nMacht Operationen, Programme nicht zug\u00e4nglich f\u00fcr alle Ver\u00e4nderungen von au\u00dfen.""]","Sichtbarkeits Modifikatoren","Wozu dienen Modifikatoren public und private in Java?","{""answers"":[{""text"":""Die Modifikatoren regeln die Sichtbarkeit und Zugriffsberechtigungen von Feldern und Operationen von Klassen. Mit public deklarierte Felder sind von \u00fcberall sichtbar wohingegen mit private deklarierte Felder nur innerhalb der eigenen Klasse verf\u00fcgbar sind."",""score"":1}]}"
"50896","7277","dfd5f9139a820075df69d7895015360b76d0360f3d4b77a845689614","[""""]","Laufzeitherleitung MergeSort","Stellen Sie sich die rekursive Aufteilung der zu sortierenden Menge in einem Binärbaum vor. Erklären sie anhand der Struktur dieses Binärbaumes warum MergeSort in der Laufzeitklasse O(n*log(n)) liegt.","{""answers"":[{""text"":""Auf jeder Ebene des Baumes sind alle n Elemente vorhanden. Beim mischen m\u00fcssen also auf jeder Ebene insgesamt n Elemente wieder vermischt werden. Der Baum hat maximal log(n) Ebenen. Es m\u00fcssen also log(n) mal alle n Elemente gemischt werden."",""score"":1}]}"
"50712","7252","8416c38cc898f1ac7cc9d64e89dab1f70f5ddab002a5b2a1713f93f5","[""Datentypen erlauben es, einfacher mit Daten umzugehen. Sie Schaffen vergleichbarkeit und verrechenbarkeit.""]","Funktion von Datentypen","Was ist die Funktion von Datentypen?","{""answers"":[{""text"":""Datentypen dienen zur unterschiedlichen semantischen Interpretation von bin\u00e4ren Werten."",""score"":1}]}"
"50713","7252","8416c38cc898f1ac7cc9d64e89dab1f70f5ddab002a5b2a1713f93f5","[""Ein einzelnes Zeichen der ASCII-Tabelle""]","Datentyp Char","Was repräsentiert der Datentyp Char?","{""answers"":[{""text"":""Der Datentyp Char repr\u00e4sentiert einzelne Zeichen."",""score"":1}]}"
"50714","7252","8416c38cc898f1ac7cc9d64e89dab1f70f5ddab002a5b2a1713f93f5","[""Typecasting ist die Umwandlung zwischen verschiedenen Datentypen, zum Beispiel ein Int als Double oder Float interpretieren.""]","Definition Typecasting","Was versteht man unter Typecasting?","{""answers"":[{""text"":""Darunter versteht man die Umwandlung des Datentyps eines bestimmten Wertes in einen anderen."",""score"":1}]}"
"50715","7252","8416c38cc898f1ac7cc9d64e89dab1f70f5ddab002a5b2a1713f93f5","[""?""]","Addition von Chars","Warum ergibt die Operation ‘a’ + ‘b’ 195 und nicht “ab”?","{""answers"":[{""text"":""Chars sind intern als 16 bit Bin\u00e4rzahlen repr\u00e4sentiert. Bei einer Rechenoperation mit Chars werden diese als Integer interpretiert."",""score"":1}]}"
"50716","7252","8416c38cc898f1ac7cc9d64e89dab1f70f5ddab002a5b2a1713f93f5","[""Weil \""\"" \""\""  Die Zeichen als Chars interpretiert""]","Addition von Strings","Warum ergibt die Operation “a” + “b” “ab” und nicht 195?","{""answers"":[{""text"":""Strings sind intern als Zeichenketten gespeichert. Der \u2018+\u2019 Operator vollf\u00fchrt also eine Verkettung der einzelnen Ketten."",""score"":1}]}"
"50717","7252","8416c38cc898f1ac7cc9d64e89dab1f70f5ddab002a5b2a1713f93f5","[""Ein String ist eine Verkettung verschiedener Zeichen, ein primitiver Datentyp hat nur einen Wert""]","Wert von Objecten vs primitiven Datentypen","Was ist der konzeptuelle Unterschied zwischen dem Wert einer String Variablen und dem eines primitiven Datentyps?","{""answers"":[{""text"":""Die Variable eines primitiven Datentyps speichert den Inhalt an sich. Die Variable eines Strings, also eines Objektes, hat als Wert eine Referenz auf den eigentlichen Inhalt im Speicher."",""score"":1}]}"
"50718","7252","8416c38cc898f1ac7cc9d64e89dab1f70f5ddab002a5b2a1713f93f5","[""er gibt true aus, wenn die Werte identisch sind, sonst false""]","Funktion vom Vergleichsoperator `==`?","Was macht der Vergleichsoperator `==` ?","{""answers"":[{""text"":""Er vergleicht den Wert von Variablen."",""score"":1}]}"
"50719","7252","8416c38cc898f1ac7cc9d64e89dab1f70f5ddab002a5b2a1713f93f5","[""Der Wert eines Strings ist die Referenz im Speicher und die unterscheidet sich bei verschiedenen Strings, auch wenn der inhalt gleich ist.""]","Vergleichen von Strings","Wie ist es möglich, dass inhaltsgleiche Strings vom Vergleichsoperator `==` als ungleich bewertet werden?","{""answers"":[{""text"":""Beim Vergleichen von Strings mit dem Vergleichsoperator `==` werden die Referenzen verglichen und nicht die Zeichenketten an sich."",""score"":1}]}"
"50809","7263","dfd5f9139a820075df69d7895015360b76d0360f3d4b77a845689614","[""Sichtbarkeit, R\u00fcckgabewert, Name""]","Signatur in Java","Was gehört zu der Signatur einer Operation in Java?","{""answers"":[{""text"":""Zur Signatur einer Operation in Java geh\u00f6ren der Name und die Parameter, insbesondere die Parameterzahl und Reihenfolge der Typen."",""score"":1}]}"
"50720","7252","8416c38cc898f1ac7cc9d64e89dab1f70f5ddab002a5b2a1713f93f5","[""Ein neuer Speicherbereich mit dem neuen String wird angelegt und die Referent im Wert des Strings wird entsprechend \u00fcberschrieben.""]","Wertzuweisung zwischen Strings","Was passiert bei der Wertzuweisung von einer String-Variablen zu einer Anderen?","{""answers"":[{""text"":""Die Referenz wird kopiert. Danach zeigen beide String-Variablen auf dieselbe Zeichenkette."",""score"":1}]}"
"50721","7252","8416c38cc898f1ac7cc9d64e89dab1f70f5ddab002a5b2a1713f93f5","[""neuer speicherbereich wird angelegt""]","Keyword `new`","Was passiert bei der Anweisung new String()?","{""answers"":[{""text"":""Das Keyword `new` erzeugt einen neuen, leeren String im Speicher und gibt anschlie\u00dfend die Referenz auf diesen String zur\u00fcck."",""score"":1}]}"
"50722","7252","8416c38cc898f1ac7cc9d64e89dab1f70f5ddab002a5b2a1713f93f5","[""Eine Reihe gleicher Datentypen""]","Datenstruktur Array","Was ist ein Array?","{""answers"":[{""text"":""Ein Array ist eine Datenstruktur, die eine Sequenz von Variablen gleichen Typs enth\u00e4lt."",""score"":1}]}"
"50723","7252","8416c38cc898f1ac7cc9d64e89dab1f70f5ddab002a5b2a1713f93f5","[""Jedes Element bekommt einen Index von 0 bis L\u00e4nge - 1, dieser ist einduetig""]","Array Zugriff","Wodurch wird gewährleistet, dass in einem Array auf einzelne Element zugegriffen werden kann? Wie erfolgt der Zugriff?","{""answers"":[{""text"":""Die einzelnen Eintr\u00e4ge sind durchnummeriert. Man kann durch die Angabe ihres Indices auf sie zugreifen."",""score"":1}]}"
"50724","7253","8416c38cc898f1ac7cc9d64e89dab1f70f5ddab002a5b2a1713f93f5","[""Die gr\u00f6\u00dfenordnung der l\u00e4ngsten Schleife wird angegeben in Abh\u00e4ngigkeit von der Eingabegr\u00f6\u00dfe n""]","Zeitkomplexität von Algorithmen","Wie wird die Zeitkomplexität von Algorithmen angegeben?","{""answers"":[{""text"":""Die Zeitkomplexit\u00e4t wird \u00fcber die Anzahl an ben\u00f6tigten Rechenschritten in Abh\u00e4ngigkeit von der Eingabegr\u00f6\u00dfe angegeben."",""score"":1}]}"
"50725","7253","8416c38cc898f1ac7cc9d64e89dab1f70f5ddab002a5b2a1713f93f5","[""Ein Rechenschritt ist die einmalige Ausf\u00fchrung eines Programmteils mit konstanter und beschr\u00e4nkter Laufzeit.""]","Definition Rechenschritt","Wie ist ein Rechenschritt definiert?","{""answers"":[{""text"":""Ein einzelner Rechenschritt hat einen Zeitaufwand von konstanter Gr\u00f6\u00dfe."",""score"":1}]}"
"50726","7253","8416c38cc898f1ac7cc9d64e89dab1f70f5ddab002a5b2a1713f93f5","[""In einem Integer muss nur der Wert des Ints vergleichen werden, bei einem String muss der ganze String durchlaufen und jedes Zeichen verglichen werden.""]","Komplexität Sortieren von Strings","Warum ist die Laufzeit für das Sortieren von Strings im Gegensatz zu Integern nicht allein von der Anzahl der zu sortierenden Elemente abhängig?","{""answers"":[{""text"":""Weil die L\u00e4nge eines Strings theoretisch keine obere Schranke besitzt. Die Laufzeit f\u00fcr den Vergleich von zwei Strings ist daher nicht konstant, sondern von der L\u00e4nge der Strings abh\u00e4ngig."",""score"":1}]}"
"50727","7253","8416c38cc898f1ac7cc9d64e89dab1f70f5ddab002a5b2a1713f93f5","[""Die Gr\u00f6\u00dfenordnung der Laufzeit des l\u00e4ngsten Programmteils in Abh\u00e4ngigkeit von der Eingabegr\u00f6\u00dfe n""]","O-Notation","Was wird über die O-Notation angegeben?","{""answers"":[{""text"":""Die O-Notation beschreibt eine obere Schranke f\u00fcr die Wachstumsrate einer Funktion."",""score"":1}]}"
"50728","7253","8416c38cc898f1ac7cc9d64e89dab1f70f5ddab002a5b2a1713f93f5","[""Konstante Leufzeit""]","O(1)","Was bedeutet eine Laufzeitangabe von O(1)?","{""answers"":[{""text"":""O(1) bedeutet, dass der Algorithmus unabh\u00e4ngig von der Eingabe eine konstante Anzahl an Rechenschritten ben\u00f6tigt."",""score"":1}]}"
"50729","7253","8416c38cc898f1ac7cc9d64e89dab1f70f5ddab002a5b2a1713f93f5","[""die Angabe in Rechenschritten ist unabh\u00e4ngig von der Programmiersprache oder den Rechenkapazit\u00e4ten des Computers""]","Rechenschritte vs Sekunden","Was ist der Vorteil einer Angabe in Rechenschritten gegenüber einer Angabe in Sekunden oder der Zahl der Maschinenbefehle?","{""answers"":[{""text"":""Die Angabe in Rechenschritten ist unabh\u00e4ngig von der jeweiligen Umsetzung in einer Programmiersprachen und den Hardware Eigenschaften eines Computers wie Taktfrequenzen und Prozessorarchitekturen."",""score"":1}]}"
"50884","7277","53750c72b7bb26cb6ff7115e383ca150d5a632a909a7f79e2f5274a4","[""K\u00fcrzere Laufzeit f\u00fcr Suche""]","Grund fürs Sortieren","Warum macht es Sinn eine Menge zu sortieren?","{""answers"":[{""text"":""Das durchsuchen einer sortierten Menge ist deutlich schneller."",""score"":1}]}"
